run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_F1,Test_AUROC,Test_AP,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,wandb_notes
7245461928.65945-ea321eda-75d0,eva_voco_pretrained_t1n_2025-08-07_03-47-58,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.5249999761581421,0.3779761791229248,0.5628378391265869,0.5949466228485107,0.8184338212013245,0.8146341443061829,0.8905059099197388,0.8983340263366699,
7246051166.07711-54a57026-7489,resenc_pretrained_t2w_2025-07-31_08-05-38,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,2e-05,4,100,100.0,0.6000000238418579,0.5157232880592346,0.5608108043670654,0.6103050112724304,1.0,1.0,1.0,1.0,
7246050977.67614-7cae88ac-9f23,resenc_time_conditioned_pretrained_t1c_2025-07-31_08-11-04,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,2e-05,1,200,200.0,0.5979729890823364,0.535444974899292,0.5604729652404785,0.5916447043418884,0.9473319053649902,0.9473319053649902,0.9681220054626464,0.9594709277153016,
7245976635.30547-ddaa68a3-a002,resenc_time_conditioned_pretrained_t2w_2025-08-01_06-12-21,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,2e-05,4,200,200.0,0.5979729890823364,0.535444974899292,0.5594594478607178,0.5813068151473999,1.0,1.0,1.0,1.0,
7245319332.12768-dfaed242-2849,resenc_MDAE_pretrained_t1n_2025-08-08_19-24-36,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,6e-05,4,200,200.0,0.5709459781646729,0.5151851773262024,0.5591216087341309,0.5937948226928711,0.9088703989982604,0.9078788161277772,0.953222393989563,0.954093098640442,
7245589741.43977-49bb1073-0b3c,resenc_pretrained_t2f_2025-08-05_16-23-13,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.6104729771614075,0.5540817975997925,0.5581080913543701,0.5881035923957825,0.9736659526824952,0.9736659526824952,0.9986139535903932,0.998657763004303,
7245739147.74965-56ec5a07-9587,resenc_pretrained_t1c_2025-08-03_22-46-45,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,8e-05,4,200,200.0,0.6614865064620972,0.6181818246841431,0.5577702522277832,0.5679668188095093,0.9615384340286256,0.9605194330215454,0.961191952228546,0.9474211931228638,
7245693981.59217-588b61a6-8006,resenc_S3D_pretrained_t2w_2025-08-04_11-28-58,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.5,0.3245614171028137,0.5577702522277832,0.5940917730331421,1.0,1.0,1.0,1.0,
7245522693.20296-2f08c65a-276c,eva_mdae_pretrained_t2w_2025-08-06_11-01-05,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,5e-05,2,200,200.0,0.5209459662437439,0.4373076856136322,0.5577702522277832,0.5653103590011597,0.9352044463157654,0.9341990947723388,0.9937629699707032,0.9941425323486328,
7245606937.71525-ce093b13-ac41,resenc_SimCLR_pretrained_t2f_2025-08-05_11-31-51,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,3e-05,4,200,200.0,0.5625,0.4505606591701507,0.5550675392150879,0.5832301378250122,1.0,1.0,1.0,1.0,
7246051619.72276-3d0a8388-b6e5,brainiac_scratch_t2f_2025-07-31_08-05-05,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainiac,2e-05,4,100,100.0,0.5074324607849121,0.428326666355133,0.5540540218353271,0.554668664932251,0.755024254322052,0.7424647808074951,0.8905059099197388,0.9012376070022584,
7245606097.89903-362f1809-672a,resenc_SwinUNETR_pretrained_t2f_2025-08-05_15-41-54,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,3e-05,4,200,200.0,0.6000000238418579,0.5157232880592346,0.5533783435821533,0.5912755131721497,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245976621.95750-5ba3a55e-0486,resenc_time_conditioned_pretrained_t2f_2025-08-01_06-12-45,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,2e-05,4,200,200.0,0.6499999761581421,0.5935143232345581,0.5527026653289795,0.5988895297050476,0.9608454704284668,0.9605194330215454,0.9965349435806274,0.9966784119606018,
7245465707.93097-3812b98e-4c6a,eva_simmim_pretrained_t1n_2025-08-07_17-23-31,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.6168918609619141,0.6022727489471436,0.5510134696960449,0.570232629776001,0.7245322465896606,0.7236363887786865,0.8322938084602356,0.8443382382392883,
7245464455.55625-6fd1d5fc-e155,eva_swinunetr_pretrained_t1n_2025-08-07_15-22-26,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.5043919086456299,0.4568637907505035,0.5510134696960449,0.5756444931030273,0.6995842456817627,0.6960528492927551,0.837837815284729,0.855394184589386,
7245464414.02516-ede26e40-2595,eva_mae_pretrained_t2w_2025-08-07_03-10-31,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.6239864826202393,0.564479649066925,0.5493242740631104,0.5999147891998291,1.0,1.0,1.0,1.0,
7245589332.64776-b24295f5-7f63,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-05_16-29-56,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.6000000238418579,0.5157232880592346,0.5466216802597046,0.5782338380813599,1.0,1.0,1.0,1.0,
7245969874.32169-6c01c32b-07e4,dinov2_pretrained_t2w_2025-08-01_06-45-44,july_stratified_brats23_men_vs_met_single_t2w,T2w,dinov2,0.0001,1,50,100.0,0.6114864945411682,0.5455930233001709,0.5445946455001831,0.5937973260879517,0.5,0.3391304314136505,0.4844074845314026,0.5069133043289185,
7245741043.06497-90daf416-a5a0,dinov2_pretrained_t1n_2025-08-03_22-20-18,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2,8e-05,4,50,200.0,0.5979729890823364,0.535444974899292,0.5445945858955383,0.6050920486450195,0.5405405163764954,0.423214316368103,0.7512127161026001,0.7726746797561646,
7245719343.29265-e1b48229-371b,brainiac_scratch_t1n_2025-08-04_04-25-31,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainiac,6e-05,4,200,200.0,0.5398648381233215,0.518750011920929,0.5439189076423645,0.560420036315918,0.7986832857131958,0.7966827154159546,0.9085239171981812,0.9141184091567992,
7245606675.95376-17437700-f1b1,resenc_time_conditioned_pretrained_t2w_2025-08-05_11-36-00,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,3e-05,4,200,200.0,0.5989865064620972,0.5261538624763489,0.5432432889938354,0.5835791230201721,1.0,1.0,1.0,1.0,
7246051528.15922-ac9797a3-b8fa,dinov2_frozen_t1n_2025-07-31_08-05-35,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2,2e-05,4,50,100.0,0.4858108162879944,0.4733242392539978,0.5432432889938354,0.59977787733078,0.8797643780708313,0.8805657625198364,0.9667359590530396,0.9531344175338744,
7245465726.78442-98975389-c228,eva_mdae_pretrained_t1n_2025-08-07_17-17-37,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.5273648500442505,0.5030525326728821,0.5425676107406616,0.5723583698272705,0.8562023639678955,0.8552380800247192,0.9327789545059204,0.9379997849464417,
7246051602.39054-5f03cb5a-fb5f,brainmvp_pretrained_t1n_2025-07-31_08-05-05,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainmvp,2e-05,4,100,100.0,0.5,0.3245614171028137,0.540878415107727,0.5574639439582825,0.5,0.3274336159229278,0.6472625732421875,0.6690553426742554,
7245606506.05104-96e3afc6-b1a9,resenc_VF_pretrained_t2w_2025-08-05_11-41-16,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,3e-05,4,200,200.0,0.6104729771614075,0.5540817975997925,0.5402027368545532,0.5820518732070923,1.0,1.0,1.0,1.0,
7246051748.21394-80139703-2e6e,brainiac_pretrained_t1n_2025-07-31_08-01-57,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainiac,2e-05,4,100,100.0,0.5604729652404785,0.4761905074119568,0.5398648977279663,0.5682898759841919,0.8711018562316895,0.8675957918167114,0.9300068616867064,0.9275457859039308,
7245693225.26619-7d6d82de-8cc1,resenc_VF_pretrained_t1c_2025-08-04_11-47-27,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,8e-05,4,200,200.0,0.6229729652404785,0.5722222328186035,0.533108115196228,0.5757306814193726,0.9871795177459716,0.9868398308753968,0.9986139535903932,0.998653769493103,
7246051183.82664-30d52f51-98a8,resenc_pretrained_t1c_2025-07-31_08-11-59,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,2e-05,4,100,100.0,0.6239864826202393,0.564479649066925,0.5290540456771851,0.5700154900550842,0.9480249881744384,0.9473684430122375,0.9882190227508544,0.98887038230896,
7245969861.21677-f80a8d21-1efa,dinov2_pretrained_t2f_2025-08-01_06-46-32,july_stratified_brats23_men_vs_met_single_t2f,T2f,dinov2,0.0001,1,50,100.0,0.6229729652404785,0.5722222328186035,0.5277026891708374,0.5884678363800049,0.5405405163764954,0.423214316368103,0.8260568380355835,0.8236918449401855,
7245974870.85936-0bfc5ce4-659c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_05-17-31,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,2e-05,1,200,200.0,0.5564188957214355,0.5125700831413269,0.5270270109176636,0.5619102716445923,0.9615384340286256,0.9605194330215454,0.9979209899902344,0.997987985610962,
7245606976.43149-343265b7-1b08,resenc_SimCLR_pretrained_t1n_2025-08-05_11-28-50,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,3e-05,4,200,200.0,0.5969594717025757,0.5437036752700806,0.5233107805252075,0.5926978588104248,1.0,1.0,1.0,1.0,
7246051217.57609-aef9f38b-5b78,mri_core_pretrained_t2f_2025-07-31_08-11-55,july_stratified_brats23_men_vs_met_single_t2f,T2f,MRICore,2e-05,1,100,100.0,0.5,0.3418803513050079,0.5233107805252075,0.5183635950088501,0.5,0.3391304314136505,0.6209286451339722,0.6340798139572144,
7245694824.65400-f8a55d6f-1a9b,resenc_MG_pretrained_t1n_2025-08-04_11-05-24,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,8e-05,4,200,200.0,0.5969594717025757,0.5437036752700806,0.521621584892273,0.5405409932136536,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245585933.95184-ff590334-f1e8,resenc_MG_pretrained_t2f_2025-08-05_17-23-16,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.5874999761581421,0.4947305321693421,0.5175675749778748,0.5633001923561096,1.0,1.0,1.0,1.0,
7245463138.77720-7a0a85f9-3d55,eva_vf_pretrained_t2w_2025-08-07_12-07-51,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.6229729652404785,0.5722222328186035,0.5162162780761719,0.5482205152511597,1.0,1.0,1.0,1.0,
7245465666.33338-3a65b026-351c,eva_simmim_pretrained_t2w_2025-08-07_02-51-34,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.5594594478607178,0.4869598150253296,0.515878438949585,0.5479350090026855,0.9615384340286256,0.9605194330215454,0.99514901638031,0.9953374862670898,
7245319285.71493-cfadc84d-01bd,resenc_MDAE_pretrained_t2f_2025-08-08_19-25-17,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,6e-05,4,200,200.0,0.5864865183830261,0.5061224699020386,0.5158783793449402,0.5551323890686035,0.9480249881744384,0.9473684430122375,0.9889119863510132,0.9894273281097412,
7245969052.96986-c00e809f-5a4f,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_06-55-38,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,0.0001,4,200,200.0,0.5844594240188599,0.5253129005432129,0.5158783197402954,0.5416044592857361,0.9743589758872986,0.9736841917037964,1.0,1.0,
7245995676.74248-dfe764e6-78ed,resenc_time_conditioned_pretrained_t2w_2025-07-31_23-32-34,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,5e-05,4,200,200.0,0.512499988079071,0.3518238663673401,0.5125000476837158,0.5648750066757202,1.0,1.0,1.0,1.0,
7245969901.64273-4652e495-44d6,dinov2_pretrained_t1n_2025-08-01_06-45-32,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2,0.0001,1,50,100.0,0.5,0.3245614171028137,0.5097972750663757,0.5608341693878174,0.5,0.3391304314136505,0.5592515468597412,0.5885705947875977,
7245694765.10629-ec454f26-ded6,resenc_MG_pretrained_t2w_2025-08-04_11-13-13,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.5824324488639832,0.5404232144355774,0.5091216564178467,0.5575395226478577,1.0,1.0,1.0,1.0,
7245972327.22036-f78fa135-9b31,mri_core_pretrained_t1c_2025-08-01_06-12-08,july_stratified_brats23_men_vs_met_single_t1c,T1c,MRICore,0.0001,1,100,100.0,0.5,0.3418803513050079,0.5084459185600281,0.5869024991989136,0.5,0.3274336159229278,0.7588357329368591,0.7677471041679382,
7245320138.76005-5b05ce12-942b,resenc_MDAE_pretrained_t1n_2025-08-08_19-10-19,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,6e-05,4,200,200.0,0.4587838053703308,0.449999988079071,0.5067567825317383,0.570423424243927,0.8967429399490356,0.894444465637207,0.9764379262924194,0.9780765771865844,
7246051340.98287-46893c84-a86e,mri_core_frozen_t1n_2025-07-31_08-09-12,july_stratified_brats23_men_vs_met_single_t1n,T1n,MRICore,2e-05,4,100,100.0,0.5,0.3418803513050079,0.5064189434051514,0.5238590836524963,0.5,0.3391304314136505,0.6417186260223389,0.627655029296875,
7245609175.92623-053b511c-768f,resenc_pretrained_t1n_2025-08-05_10-53-08,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,3e-05,4,200,200.0,0.637499988079071,0.5749095678329468,0.5047297477722168,0.5602238774299622,1.0,1.0,1.0,1.0,
7246051199.02272-61701e44-2141,resenc_pretrained_t1n_2025-07-31_08-11-56,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,2e-05,4,100,100.0,0.5844594240188599,0.5253129005432129,0.5016891956329346,0.5645651817321777,0.9615384340286256,0.9605194330215454,1.0,1.0,
7245606520.43640-b5ec0141-9023,resenc_VF_pretrained_t1c_2025-08-05_11-40-35,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,3e-05,4,200,200.0,0.6094594597816467,0.5616161823272705,0.5013513565063477,0.5565142035484314,0.9487179517745972,0.9473319053649902,0.9857934713363647,0.9849355816841124,
7245693199.15972-80de7502-cd56,resenc_VF_pretrained_t2f_2025-08-04_11-47-09,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,8e-05,4,200,200.0,0.6364865303039551,0.5828507542610168,0.4989864826202392,0.5585973262786865,0.9615384340286256,0.9605194330215454,1.0,1.0,
7245586388.82960-c8bc25b8-c224,resenc_S3D_pretrained_t1c_2025-08-05_17-14-14,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,7e-05,4,180,180.0,0.5959459543228149,0.5510203838348389,0.4986486434936523,0.5500876903533936,0.9487179517745972,0.9473319053649902,0.9944559335708618,0.9947316646575928,
7245606492.62328-276e50b7-ee0e,resenc_VF_pretrained_t2f_2025-08-05_11-41-35,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,3e-05,4,200,200.0,0.6114864945411682,0.5455930233001709,0.4986486434936523,0.5497589707374573,0.9487179517745972,0.9473319053649902,1.0,1.0,
7245972300.63684-070ed6f6-2920,mri_core_pretrained_t2f_2025-08-01_06-13-15,july_stratified_brats23_men_vs_met_single_t2f,T2f,MRICore,0.0001,1,100,100.0,0.5,0.3418803513050079,0.4966216087341308,0.5103325247764587,0.5,0.3391304314136505,0.5058904886245728,0.5029860734939575,
7245739470.28631-13acea9f-15d1,mri_core_pretrained_t2f_2025-08-03_22-40-55,july_stratified_brats23_men_vs_met_single_t2f,T2f,MRICore,0.0001,1,100,100.0,0.5,0.3418803513050079,0.4966216087341308,0.5103325247764587,0.5,0.3391304314136505,0.5835065841674805,0.5896174907684326,
7245915082.96845-3b328107-44ae,mri_core_pretrained_t2f_2025-08-01_21-53-47,july_stratified_brats23_men_vs_met_single_t2f,T2f,MRICore,6e-05,4,200,200.0,0.4989864826202392,0.3452380895614624,0.4837837815284729,0.5031779408454895,0.6282051205635071,0.5633049607276917,0.7945252656936646,0.819256067276001,
7245587171.44200-6c15a065-8636,resenc_VF_pretrained_t2f_2025-08-05_16-59-12,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.6229729652404785,0.5722222328186035,0.4831081032752991,0.5560934543609619,1.0,1.0,1.0,1.0,
7245588931.02655-7ba5f3b5-ea64,resenc_multimodal_mm_mdae_pretrained_pretrained_t2w_2025-08-05_16-31-24,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoderMultiModal_Classifier,7e-05,4,180,180.0,0.5824324488639832,0.5404232144355774,0.4716216325759888,0.5275832414627075,0.9864864945411682,0.9868215322494508,0.9979209899902344,0.9979998469352722,
7245464407.31439-9081f7e6-b002,eva_swinunetr_pretrained_t2w_2025-08-07_15-23-50,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.4929054081439972,0.4296296238899231,0.4662162065505981,0.5435733795166016,0.8454608917236328,0.8403361439704895,0.878031849861145,0.8854619264602661,
7245914299.05219-e160cc50-270c,brainmvp_pretrained_t1n_2025-08-01_22-06-48,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainmvp,6e-05,4,200,200.0,0.5,0.3418803513050079,0.4567567706108093,0.4808985888957978,0.5408870577812195,0.538754940032959,0.5668745636940002,0.5872610807418823,
7246051286.26499-8e81cba3-644f,mri_core_frozen_t2f_2025-07-31_08-04-52,july_stratified_brats23_men_vs_met_single_t2f,T2f,MRICore,2e-05,4,100,100.0,0.5,0.3418803513050079,0.4560810923576355,0.4908382296562195,0.5,0.3391304314136505,0.6379071474075317,0.6312108039855957,
7245917829.79017-f2fde5aa-aa3d,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_21-09-50,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,6e-05,4,200,200.0,0.5739864706993103,0.4854559898376465,0.4547297358512878,0.5285916328430176,0.9615384340286256,0.9605194330215454,1.0,1.0,
7245874505.60146-9f51a64f-0e51,resenc_pretrained_t2f_2025-08-02_09-10-03,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,0.0001,4,200,200.0,0.6239864826202393,0.564479649066925,0.4496621787548065,0.5336846113204956,0.9743589758872986,0.9736841917037964,0.9986140131950378,0.9986577033996582,
7246051270.38987-8b0c5f2b-6577,mri_core_pretrained_t1n_2025-07-31_08-05-37,july_stratified_brats23_men_vs_met_single_t1n,T1n,MRICore,2e-05,1,100,100.0,0.5,0.3245614171028137,0.4496621489524842,0.4793471097946167,0.5128205418586731,0.3553571403026581,0.6957727670669556,0.7318373918533325,
7245586363.24536-c0c4bd7a-0084,resenc_S3D_pretrained_t2f_2025-08-05_17-14-05,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.6229729652404785,0.5722222328186035,0.4452702701091766,0.5191433429718018,0.9615384340286256,0.9605194330215454,1.0,1.0,
7246051152.26599-58372608-b091,resenc_pretrained_t2f_2025-07-31_08-05-59,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,2e-05,4,100,100.0,0.6114864945411682,0.5455930233001709,0.4388513565063476,0.5197683572769165,0.9871795177459716,0.9868398308753968,0.9993069767951964,0.999323844909668,
7245587218.41096-18bb5492-a5aa,resenc_VF_pretrained_t1n_2025-08-05_16-58-52,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,180.0,0.5939189195632935,0.5631205439567566,0.4337837696075439,0.5203292369842529,0.9358974695205688,0.9341078996658324,1.0,1.0,
7245463103.73381-c079dce1-d084,eva_mg_pretrained_t2w_2025-08-07_03-35-13,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.5604729652404785,0.4761905074119568,0.433445930480957,0.5000630021095276,0.909563422203064,0.907750964164734,0.9729729890823364,0.9750757813453674,
7245973164.57488-ed0e4570-0fe6,brainiac_pretrained_t1n_2025-08-01_05-46-19,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainiac,0.0001,4,100,100.0,0.574999988079071,0.473027378320694,0.4327702820301056,0.5186536312103271,0.9230769276618958,0.9208333492279052,0.9778239727020264,0.9779525399208068,
7245586376.03877-616dd192-c962,resenc_S3D_pretrained_t2w_2025-08-05_17-14-21,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.5864865183830261,0.5061224699020386,0.432432472705841,0.5001193284988403,0.9743589758872986,0.9736841917037964,0.9999999403953552,1.0,
7245876170.88636-e0c124ae-91d7,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-02_10-05-58,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.5844594240188599,0.5253129005432129,0.4060810804367065,0.4972038269042969,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245694015.37021-765f0609-98a0,resenc_S3D_pretrained_t1n_2025-08-04_11-19-05,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,8e-05,4,200,200.0,0.5979729890823364,0.535444974899292,0.4033783674240112,0.4993562400341034,1.0,1.0,1.0,1.0,
7245739120.63198-6b516eb0-1b75,resenc_pretrained_t2f_2025-08-03_22-53-25,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,8e-05,4,200,200.0,0.6229729652404785,0.5722222328186035,0.3878378570079803,0.4983721375465393,1.0,1.0,1.0,1.0,
7245586761.56969-45f16b2e-2de4,resenc_SwinUNETR_pretrained_t2f_2025-08-05_17-05-49,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.612500011920929,0.5360544323921204,0.3827702403068542,0.5018588900566101,0.9615384340286256,0.9605194330215454,1.0,1.0,
7245918706.98897-c73f76e2-2d24,resenc_pretrained_t1n_2025-08-01_20-59-33,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,6e-05,4,200,200.0,0.6229729652404785,0.5722222328186035,0.3770270347595215,0.4892981946468353,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245739160.55520-e4eb8cee-f306,resenc_pretrained_t1n_2025-08-03_22-52-20,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,8e-05,4,200,200.0,0.6229729652404785,0.5722222328186035,0.3736486434936523,0.4746906459331513,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245203875.49792-7d6e3965-0a26,resenc_VoCo_pretrained_t1n_2025-08-10_03-29-46,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,,,,,,,,,,
7245202541.29817-07004294-e42a,resenc_VoCo_pretrained_t1n_2025-08-10_03-46-16,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,,,,,,,,,,
7245201895.13237-e93ba040-3670,resenc_VoCo_pretrained_t1n_2025-08-10_03-56-53,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,,,,,,,,,,
7246051729.45676-587f5245-ffd8,brainiac_pretrained_t1c_2025-07-31_08-01-55,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainiac,2e-05,4,100,99.0,,,,,0.792792797088623,0.7871148586273193,0.9410949945449828,0.9413574934005736,
7245375642.16327-ec8b0a4b-8e3c,dinov2_fb_pretrained_t1c_2025-08-08_19-57-33,july_stratified_brats23_men_vs_met_single_t1c,T1c,dinov2_fb,5e-05,1,50,135.0,,,,,0.5,0.3391304314136505,0.7723492383956909,0.7871685028076172,
7245974836.38347-9bc7b3b8-e189,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-01_05-24-01,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,2e-05,1,200,13.0,,,,,0.6909216642379761,0.6654438972473145,0.5932085514068604,0.6198276281356812,
7245826622.42237-e2baa6d2-b975,resenc_time_conditioned_pretrained_t2w_2025-08-02_22-32-52,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,6e-05,4,200,,,,,,,,,,
7246051472.40858-e1e439d2-0497,dinov2_frozen_t2f_2025-07-31_08-07-37,july_stratified_brats23_men_vs_met_single_t2f,T2f,dinov2,2e-05,4,50,99.0,,,,,0.6538461446762085,0.6016307473182678,0.9099099040031432,0.9179229140281676,
7245876156.33583-9c7e0f10-9a00,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-02_08-42-18,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,8e-05,4,200,49.0,,,,,0.792792797088623,0.7871148586273193,0.8669438362121582,0.8646993041038513,
