run_id,run_name,state,created_at,url,project,project_variant,method_extracted,benchmark,modalities,metric_Test_AUROC,metric_Test_AP,metric_Test_F1,metric_Test_Balanced_Accuracy,metric_epoch,metric_Val_AUROC,metric_Val_AP,metric_Val_F1,metric_Val_Balanced_Accuracy,metric_Train_AP,metric_Train_AUROC,metric_Train_Balanced_Accuracy,metric_Train_F1,config_model,config_learning_rate,config_batch_size,config_epochs
7244959859.22686-b004ed04-a52c,dinov2_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_19-53-22,crashed,2025-08-13T19:54:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959859.22686-b004ed04-a52c,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,dinov2_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7244836565.28510-f9f0f2c7-0511,resenc_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_09-25-58,finished,2025-08-14T09:26:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244836565.28510-f9f0f2c7-0511,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8492063283920288,0.787043571472168,0.7582417726516724,0.7582417726516724,100.0,0.8123067617416382,0.7601361870765686,0.7362439632415771,0.7445887327194214,0.9693534970283508,0.9788016080856324,0.9033704996109008,0.923766016960144,ResEncoder_Classifier,0.0001,2.0,100.0
7244836330.33188-fec05a1d-8c73,resenc_SwinUNETR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_10-18-11,finished,2025-08-14T09:47:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244836330.33188-fec05a1d-8c73,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_SwinUNETR_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8504273891448975,0.7791391611099243,0.7493671178817749,0.7408424615859985,100.0,0.8305504322052002,0.8083909749984741,0.7739130258560181,0.7424242496490479,0.930169939994812,0.944177508354187,0.8766251802444458,0.9006555080413818,ResEncoder_Classifier,0.0001,2.0,100.0
7244834483.91235-cbeffc51-f716,resenc_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_10-01-37,finished,2025-08-14T10:02:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244834483.91235-cbeffc51-f716,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.7570207118988037,0.7049329876899719,0.6909090876579285,0.6648351550102234,100.0,0.7544835805892944,0.7213475704193115,0.7061958909034729,0.6926407217979431,0.970706343650818,0.974985897541046,0.9158775806427002,0.9396995306015016,ResEncoder_Classifier,0.0001,2.0,100.0
7244834435.24370-836d028c-79e4,resenc_VoCo_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_11-01-04,finished,2025-08-14T10:02:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244834435.24370-836d028c-79e4,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_VoCo_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8028082847595215,0.7957193851470947,0.7514347434043884,0.7188644409179688,100.0,0.8580704927444458,0.8211065530776978,0.7599216103553772,0.7467532157897949,0.9554243087768556,0.9625494480133056,0.8848219513893127,0.906808376312256,ResEncoder_Classifier,0.0001,2.0,100.0
7244832745.51859-a6bae748-6218,resenc_SimCLR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_10-31-38,finished,2025-08-14T10:32:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244832745.51859-a6bae748-6218,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_SimCLR_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8021978139877319,0.690742015838623,0.5527108311653137,0.5503662824630737,100.0,0.8348793983459473,0.7992573380470276,0.7548197507858276,0.7683982849121094,0.8819892406463623,0.913263201713562,0.8084722757339478,0.8321237564086914,ResEncoder_Classifier,0.0001,2.0,100.0
7244832675.59048-4506e083-aa82,resenc_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_10-35-30,finished,2025-08-14T10:36:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244832675.59048-4506e083-aa82,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.6135531067848206,0.5807690620422363,0.4406779706478119,0.5,100.0,0.5568954944610596,0.5515965223312378,0.4399999976158142,0.5,0.48716500401496887,0.47498586773872375,0.5,0.441904753446579,ResEncoder_Classifier,0.0001,2.0,100.0
7244796809.24691-64be5de5-0103,resenc_SimCLR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-28-57,finished,2025-08-14T20:29:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244796809.24691-64be5de5-0103,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_SimCLR_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8034188151359558,0.7587567567825317,0.7623456716537476,0.7362637519836426,200.0,0.8531230688095093,0.8242666721343994,0.8063535690307617,0.8116883039474487,0.9824849367141724,0.9829705953598022,0.9590163826942444,0.9733020067214966,ResEncoder_Classifier,5e-05,4.0,200.0
7244796824.89619-7d6d34a8-fec4,resenc_S3D_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-28-57,finished,2025-08-14T20:30:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244796824.89619-7d6d34a8-fec4,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_S3D_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8189865350723267,0.7753574252128601,0.8000621795654297,0.7948718070983887,200.0,0.8345702290534973,0.8299998641014099,0.7801281809806824,0.7705627679824829,0.9854352474212646,0.985903024673462,0.9590163826942444,0.9733020067214966,ResEncoder_Classifier,5e-05,4.0,200.0
7244797243.43262-ae16be20-101e,mri_core_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-31-03,failed,2025-08-14T20:32:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244797243.43262-ae16be20-101e,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,mri_core_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,MRICore,5e-05,4.0,200.0
7244796937.00070-60609fc5-22db,brainiac_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-31-56,failed,2025-08-14T20:32:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244796937.00070-60609fc5-22db,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,brainiac,8e-05,4.0,200.0
7244797265.87347-06b8b35c-9b8b,dinov2_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-31-37,failed,2025-08-14T20:32:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244797265.87347-06b8b35c-9b8b,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,dinov2_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,dinov2,5e-05,4.0,50.0
7244796995.86956-23de5686-ddd0,brainmvp_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-32-13,finished,2025-08-14T20:32:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244796995.86956-23de5686-ddd0,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainmvp_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.7799144983291626,0.7333344221115112,0.5650867223739624,0.5650182962417603,200.0,0.7402597665786743,0.7455726861953735,0.6102924346923828,0.5952380895614624,0.9412617087364196,0.9642806649208068,0.8757772445678711,0.8757772445678711,brainmvp,5e-05,4.0,200.0
7244796932.88899-d495de2f-07eb,brainiac_scratch_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-32-17,failed,2025-08-14T20:32:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244796932.88899-d495de2f-07eb,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_scratch,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,brainiac,8e-05,4.0,200.0
7244797170.52927-b2ae7456-314e,brainiac_scratch_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-39-00,failed,2025-08-14T20:39:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244797170.52927-b2ae7456-314e,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_scratch,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,brainiac,5e-05,4.0,200.0
7244797184.54605-8b954160-230c,brainiac_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_20-39-27,failed,2025-08-14T20:39:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244797184.54605-8b954160-230c,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,brainiac,5e-05,4.0,200.0
7244792677.62196-52450f07-16c6,brainmvp_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_21-41-29,finished,2025-08-14T21:41:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244792677.62196-52450f07-16c6,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainmvp_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.6810134053230286,0.6402263641357422,0.4375,0.49358972907066345,200.0,0.8107606172561646,0.7857363224029541,0.6559983491897583,0.6298701167106628,0.9990663528442384,0.9995054006576538,0.9814513921737672,0.9843775033950806,brainmvp,5e-05,1.0,200.0
7244792707.36385-2558fe18-fcb0,brainiac_scratch_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_21-41-33,failed,2025-08-14T21:42:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244792707.36385-2558fe18-fcb0,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_scratch,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,brainiac,8e-05,1.0,200.0
7244792717.50236-a2445cd5-71bd,brainiac_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_21-41-40,failed,2025-08-14T21:42:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244792717.50236-a2445cd5-71bd,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,brainiac,8e-05,1.0,200.0
7244787720.02594-81ba6f01-595d,brainiac_scratch_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_23-05-30,running,2025-08-14T23:05:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244787720.02594-81ba6f01-595d,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_scratch,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,147.0,0.5646258592605591,0.5485931038856506,0.24518613517284393,0.5324675440788269,0.982988178730011,0.988411545753479,0.91976398229599,0.9355099201202391,brainiac,5e-05,1.0,200.0
7244787688.04304-e7b68814-a5b5,brainiac_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_23-12-27,running,2025-08-14T23:13:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244787688.04304-e7b68814-a5b5,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainiac_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,98.0,0.5046381950378418,0.523905336856842,0.4399999976158142,0.5,0.5051941871643066,0.5104578733444214,0.5,0.441904753446579,brainiac,5e-05,1.0,200.0
7244786362.41844-872ed587-4316,resenc_scratch_multi_t1_t1c_t2_flair_swi_asl_2025-08-14_23-29-04,running,2025-08-14T23:29:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244786362.41844-872ed587-4316,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_scratch,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,132.0,0.8153989315032959,0.7615653872489929,0.7267149686813354,0.6948052048683167,0.9885064363479614,0.9850198030471802,0.9836065769195556,0.989520788192749,ResEncoder_Classifier,0.0001,4.0,200.0
7244782681.53115-add298f8-e31f,brainmvp_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-15_00-24-21,finished,2025-08-15T00:24:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244782681.53115-add298f8-e31f,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,brainmvp_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.6523199081420898,0.6060364842414856,0.4406779706478119,0.5,200.0,0.7136672735214233,0.7260427474975586,0.5726743936538696,0.5714285969734192,0.989080011844635,0.9927219152450562,0.9262294769287108,0.9506632685661316,brainmvp,0.0001,4.0,200.0
7244782474.28225-9bf26c2f-25b2,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-15_03-34-22,running,2025-08-15T00:35:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244782474.28225-9bf26c2f-25b2,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,109.0,0.45578229427337646,0.5007306933403015,0.4399999976158142,0.5,0.5243769884109497,0.5084793567657471,0.5,0.441904753446579,ResEncoder_Classifier,0.0001,4.0,200.0
7244782050.32457-cb64e8a8-55eb,resenc_VoCo_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-15_00-34-45,running,2025-08-15T00:35:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244782050.32457-cb64e8a8-55eb,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_VoCo_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,156.0,0.5142239332199097,0.520620584487915,0.4399999976158142,0.5,0.5711093544960022,0.6074053049087524,0.5,0.441904753446579,ResEncoder_Classifier,0.0001,4.0,200.0
7244782277.97943-a5504ecc-7675,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-15_03-35-04,running,2025-08-15T00:38:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244782277.97943-a5504ecc-7675,july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl,july,resenc_time_conditioned_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,97.0,0.7625231742858887,0.6889888048171997,0.7159420251846313,0.7316017150878906,0.8881699442863464,0.9163368940353394,0.843414306640625,0.8629534840583801,ResEncTimeConditioned,0.0001,4.0,200.0
