run_id,run_name,state,created_at,url,tags,group,user,metric__runtime,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size
7244959633.62330-e2fb160f-fa00,brainmvp_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-19-46,finished,2025-08-12T23:20:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959633.62330-e2fb160f-fa00,,3c9b6fb2-0a61-4272-bde3-b656ca225791,t-jiachentu,16040.0,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,idh_classification,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.6402263641357422,0.6810134053230286,0.49358972907066345,0.4375,0.7811591625213623,0.9990663528442384,0.9995054006576538,0.9814513921737672,0.9843775033950806,0.34103360772132874,0.7857363224029541,0.8107606172561646,0.6298701167106628,0.6559983491897583,0.5642159581184387,1000.0,1755056846.097422,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244959308.82899-213b7250-e4fa,resenc_MG_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-20-42,crashed,2025-08-12T23:21:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959308.82899-213b7250-e4fa,,dba1daac-8e27-47d4-a9ef-2bd9c87ddda9,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959609.46733-5256d919-8027,dinov2_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-21-15,failed,2025-08-12T23:21:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959609.46733-5256d919-8027,,6743ca6a-71a1-47c1-be62-984afc45a300,t-jiachentu,1686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244959358.52047-2029a6aa-05a5,resenc_SwinUNETR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-12_23-28-24,crashed,2025-08-12T23:28:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244959358.52047-2029a6aa-05a5,,0c6c13bf-6248-49e7-8dca-0fc9b81944ff,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244955676.07637-70a6a5d6-4383,brainiac_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-20-54,failed,2025-08-13T00:21:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955676.07637-70a6a5d6-4383,,2eea8cfc-1b3d-42fd-807d-0a5959dd11b2,t-jiachentu,1051.0,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,,,,,,,,,,,,,,,,0.0,1755045449.1729038,,2.380952380952381e-06,0.0,,,,,,,,,,,,,
7244955650.94869-143a972d-82a9,brainiac_scratch_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-21-26,failed,2025-08-13T00:21:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955650.94869-143a972d-82a9,,d0daa6d7-18e4-4bf1-9137-ef88cda38fc4,t-jiachentu,1137.0,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,cls_token,,True,0.0,,,,,,,,,,,,,,,,0.0,1755045528.4690375,,2.380952380952381e-06,0.0,,,,,,,,,,,,,
7244955626.47955-3f27e9d3-9d37,brainmvp_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-21-57,crashed,2025-08-13T00:22:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955626.47955-3f27e9d3-9d37,,08287bd5-5d41-4b89-adbc-414e99525d65,t-jiachentu,24600.437603925,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,,,,,,0.8195756673812866,0.8629875183105469,0.6730144023895264,0.7010204195976257,0.492165744304657,0.8241608142852783,0.832405686378479,0.7424242496490479,0.7739130258560181,0.5016492009162903,500.0,1755069141.791138,99.0,2.9341204441673252e-05,7400.0,,,,,,,,,,,,,
7244955602.16954-80caaf80-4413,dinov2_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-22-17,failed,2025-08-13T00:22:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955602.16954-80caaf80-4413,,48ded9e3-be70-40db-b89c-4defca5bd450,t-jiachentu,1303.0,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,,True,0.5,,,,,,,,,,,,,,,,0.0,1755045695.1231744,,2.380952380952381e-06,0.0,,,,,facebook/dinov2-base,mean,,,,,,,
7244955553.44868-48c85bbb-114a,resenc_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-22-50,crashed,2025-08-13T00:23:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955553.44868-48c85bbb-114a,,6d5fadfd-2e5c-4d50-908a-260c4f98bae8,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244955527.97573-ed006374-c5a5,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-23-16,finished,2025-08-13T00:23:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955527.97573-ed006374-c5a5,,fc1d6c40-157c-40a7-bafa-4b729a12ec4d,t-jiachentu,52022.0,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8780913352966309,0.9297924041748048,0.8800365924835205,0.800804853439331,0.5609707832336426,0.9998584985733032,0.9999293684959412,0.9896481037139891,0.9896481037139891,0.33647382259368896,0.8613936901092529,0.8620902299880981,0.790043294429779,0.8167601823806763,0.499192476272583,1000.0,1755096646.047939,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244955478.73250-e2e10fc5-467b,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-24-26,finished,2025-08-13T00:24:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955478.73250-e2e10fc5-467b,,b93597ab-03cc-4410-bd16-901749aa90f6,t-jiachentu,51980.0,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.7491264343261719,0.8443223237991333,0.7371795177459717,0.7056757211685181,0.5894489884376526,0.9821290969848632,0.9898954033851624,0.9607475996017456,0.9635474681854248,0.36400824785232544,0.7909538149833679,0.8824985027313232,0.8160173296928406,0.7900899648666382,0.5436850786209106,1000.0,1755096670.9042714,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244955445.76969-6a70b200-e34d,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-24-43,finished,2025-08-13T00:25:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955445.76969-6a70b200-e34d,,929bf567-4fc8-4f75-9b06-96b112cdfe2c,t-jiachentu,51422.0,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.7904159426689148,0.8238705396652222,0.6364468932151794,0.6672269105911255,0.5233094692230225,0.9570936560630798,0.9676371216773988,0.8645421266555786,0.8978382349014282,0.40226510167121887,0.7711061239242554,0.8259122371673584,0.7424242496490479,0.7739130258560181,0.5083979368209839,1000.0,1755096154.2237916,200.0,3.8076210902182585e-09,14800.0,256.0,0.5,False,64.0,,,,,,,,,
7244955421.19721-0626fd73-9c12,resenc_VoCo_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-25-29,finished,2025-08-13T00:25:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955421.19721-0626fd73-9c12,,5c319dd8-f0e0-4d76-8062-0137701089d8,t-jiachentu,54367.0,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,0.8993326425552368,0.9157508611679076,0.7967033386230469,0.8302469253540039,0.46693119406700134,1.0,1.0,1.0,1.0,0.3257690966129303,0.8430532217025757,0.8555967807769775,0.7835497856140137,0.8041305541992188,0.5235939621925354,1000.0,1755099122.5958462,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244955395.75773-a7ad0725-2378,resenc_SimCLR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-25-47,finished,2025-08-13T00:26:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955395.75773-a7ad0725-2378,,d6dfaa17-b190-4a07-8804-6c41be0e8f41,t-jiachentu,51525.0,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,0.6979003548622131,0.7460317611694336,0.6217948794364929,0.6355828046798706,0.5802958607673645,0.958544135093689,0.9773176908493042,0.9361574649810792,0.9469433426856996,0.3826372623443603,0.7664020657539368,0.8039579391479492,0.7034631967544556,0.7070024013519287,0.5632755160331726,1000.0,1755096301.1201184,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244955347.18173-73facb0b-7ab0,resenc_SwinUNETR_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-26-19,finished,2025-08-13T00:27:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955347.18173-73facb0b-7ab0,,8a188de2-2193-415a-bc1e-60202869dfa6,t-jiachentu,20779.0,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,0.8508206605911255,0.865079402923584,0.7600733041763306,0.7839516401290894,0.5128961205482483,0.9994583129882812,0.9997173547744752,0.9918032884597778,0.9947924613952636,0.33136120438575745,0.8361460566520691,0.8571428060531616,0.7835497856140137,0.8041305541992188,0.5004016757011414,1000.0,1755065613.3183467,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244955298.94832-75c2a651-6e78,resenc_MG_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-28-29,finished,2025-08-13T00:29:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955298.94832-75c2a651-6e78,,f7ab4f5d-a34a-4d8e-a2bc-21b2e42caf1c,t-jiachentu,36302.0,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,0.8572482466697693,0.923076868057251,0.8580585718154907,0.8127027153968811,0.49749043583869934,1.0,1.0,1.0,1.0,0.32687851786613464,0.8978692293167114,0.9140383005142212,0.8658008575439453,0.8534688949584961,0.463769406080246,1000.0,1755081250.8884037,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244955503.64424-bd3dd9f9-c044,resenc_MDAE_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-29-54,finished,2025-08-13T00:30:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955503.64424-bd3dd9f9-c044,,0d4555e1-7cbb-44c6-bf34-00c4332a6feb,t-jiachentu,51973.0,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8466269373893738,0.9053723812103271,0.7692307829856873,0.7555555701255798,0.5346019864082336,0.9976115226745604,0.9987281560897828,0.9672131538391112,0.9787773489952089,0.34861060976982117,0.8730134963989258,0.8917748928070068,0.8073593378067017,0.8239425420761108,0.48044392466545105,1000.0,1755096996.7995152,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
7244955371.73895-fb89ad57-19f3,resenc_VF_pretrained_multi_t1_t1c_t2_flair_swi_asl_2025-08-13_00-32-22,finished,2025-08-13T00:32:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_swi_asl/runs/7244955371.73895-fb89ad57-19f3,,2c9cb2af-3082-45ab-a683-1998b9135d82,t-jiachentu,53859.0,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,0.8606467247009277,0.9017094373703004,0.8122710585594177,0.8069016933441162,0.4935629367828369,1.0,1.0,1.0,1.0,0.32753950357437134,0.8204384446144104,0.8726035356521606,0.7705627679824829,0.7801281809806824,0.5354236364364624,1000.0,1755099028.665793,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,,
