run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim
7244959468.40286-38924994-0742,resenc_MG_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-09-45,crashed,2025-08-13T00:10:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959468.40286-38924994-0742,,9c0515a5-9fb7-4690-840b-2c2ae1bed0b8,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,30.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,,,,,,0.9981698989868164,0.9987654089927672,0.9738094806671144,0.9772171974182128,0.3480468988418579,0.8198705911636353,0.8349206447601318,0.735714316368103,0.6998946666717529,0.6786186695098877,8276.365810218,330.0,1755052095.5044537,65.0,4.2366459261474933e-05,1452.0,,,,,,,,,,,,,
7244955688.30815-cfef7f4a-182e,brainiac_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-20-45,failed,2025-08-13T00:21:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955688.30815-cfef7f4a-182e,,d547d43c-9508-455f-adb0-8efc5a671c0c,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,,,,,,,,,,,,,,,,80.0,0.0,1755044486.626767,,2.380952380952381e-06,0.0,,,,,,,,,,,,,
7244955662.83893-f9844fb7-c104,brainiac_scratch_multi_flair_t1_t1ce_t2_2025-08-13_00-21-11,failed,2025-08-13T00:21:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955662.83893-f9844fb7-c104,,3cf3ab39-4796-4494-bda9-8b055f6a7deb,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,cls_token,,True,0.0,,,,,,,,,,,,,,,,110.0,0.0,1755044514.4459543,,2.380952380952381e-06,0.0,,,,,,,,,,,,,
7244955637.43138-ae923b9e-eaab,brainmvp_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-21-43,finished,2025-08-13T00:22:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955637.43138-ae923b9e-eaab,,7cc37cf3-941d-4522-aaab-6f24b587fa81,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.6247488260269165,0.682539701461792,0.5,0.42424243688583374,0.6665575504302979,0.9734874963760376,0.9837743043899536,0.9317460060119628,0.9256521463394164,0.39065253734588623,0.5650277137756348,0.5936508178710938,0.6023809909820557,0.5049628019332886,0.8411539196968079,17566.0,1000.0,1755062092.7215466,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955612.09805-ebab0e20-0634,dinov2_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-22-16,failed,2025-08-13T00:22:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955612.09805-ebab0e20-0634,,4300161a-3f7c-4765-9880-da8be413f382,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,mean,,True,0.5,,,,,,,,,,,,,,,,113.0,0.0,1755044589.21472,,2.380952380952381e-06,0.0,facebook/dinov2-base,mean,,,,,,,,,,,
7244955560.94048-c3947c6f-f43e,resenc_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-22-53,crashed,2025-08-13T00:23:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955560.94048-c3947c6f-f43e,,fcee9b8b-93a9-4eae-8e99-2475dda7a6b2,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,,,,,,0.9956175088882446,0.9970017671585084,0.9809523820877076,0.9775403738021852,0.3619884252548218,0.7868967056274414,0.7944444417953491,0.7404761910438538,0.7456389665603638,0.6098278760910034,17322.249286932,560.0,1755061925.123807,111.0,2.412751258243747e-05,2464.0,,,,,,,,,,,,,
7244955536.91132-828e1f71-0a9b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-23-27,finished,2025-08-13T00:23:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955536.91132-828e1f71-0a9b,,01d0d8c2-d27e-432a-a84b-6cdfbbee3235,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.7850611209869385,0.8317460417747498,0.75,0.7393292784690857,0.6036809682846069,0.998636782169342,0.9991182088851928,0.9809523820877076,0.9775403738021852,0.34807100892066956,0.756048321723938,0.8111110925674438,0.6809524297714233,0.6647058725357056,0.633399486541748,22202.0,1000.0,1755066840.174207,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955488.68311-56a1d041-c100,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-24-00,finished,2025-08-13T00:24:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955488.68311-56a1d041-c100,,3bef12b5-2a99-4bd2-9d14-245ea6c2fff3,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8737280368804932,0.8738094568252563,0.8404761552810669,0.8262194991111755,0.5259150266647339,0.9987301230430604,0.9991180896759032,0.9888888597488404,0.9924057722091676,0.34755223989486694,0.717479944229126,0.8087301254272461,0.5928571224212646,0.5928571224212646,0.6533668041229248,22526.0,1000.0,1755067187.706295,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955440.57893-76798758-a651,resenc_VoCo_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-24-51,finished,2025-08-13T00:25:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955440.57893-76798758-a651,,986e2aec-3362-447a-9cad-2a03bca80574,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,0.744386613368988,0.7801587581634521,0.7380952835083008,0.7227833867073059,0.6970163583755493,1.0,1.0,1.0,1.0,0.32569366693496704,0.724506139755249,0.7349206209182739,0.6452381014823914,0.6198666095733643,0.8533065915107727,21369.0,1000.0,1755066088.1921835,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955464.71431-7324ccb1-48da,resenc_time_conditioned_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-24-36,finished,2025-08-13T00:25:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955464.71431-7324ccb1-48da,,4dfc771a-a7cc-4648-9006-1da37dcf95f9,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.6910881400108337,0.6984126567840576,0.6095238327980042,0.620583713054657,0.6438423991203308,0.9827843308448792,0.983068823814392,0.9333333373069764,0.9526578187942504,0.3772400915622711,0.6247196793556213,0.673015832901001,0.5880952477455139,0.5657894611358643,0.9185770750045776,22777.0,1000.0,1755067500.7740943,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,False,256.0,0.5,64.0
7244955416.20944-62abc4d5-5383,resenc_SimCLR_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-25-32,finished,2025-08-13T00:26:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955416.20944-62abc4d5-5383,,d0a0e0ee-b5cd-4fa2-b75c-76030a7bbde6,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,0.6870244741439819,0.7507936358451843,0.5976190567016602,0.6057312488555908,0.6766335964202881,1.0,1.0,0.9888888597488404,0.9924057722091676,0.3333829343318939,0.8275336027145386,0.8571428060531616,0.7571429014205933,0.7076923251152039,0.6761777400970459,23451.0,1000.0,1755068210.6805737,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955392.29902-deeea7c8-1862,resenc_VF_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-25-39,finished,2025-08-13T00:26:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955392.29902-deeea7c8-1862,,5409986c-115d-4b8c-9301-7029cbf07245,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,0.8513386249542236,0.8365079164505005,0.5166666507720947,0.34360411763191223,0.9191250801086426,0.9994494915008544,0.9996472597122192,0.9960317611694336,0.9925134778022766,0.3375951051712036,0.4957304894924164,0.3920634984970093,0.4595238268375397,0.2874999940395355,1.5171494483947754,22586.0,1000.0,1755067355.707372,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955368.91003-0ea958c9-4c4c,resenc_SwinUNETR_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-26-13,finished,2025-08-13T00:26:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955368.91003-0ea958c9-4c4c,,b82b6df5-cc96-4ac2-b544-dfaa961b0e47,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,0.734909176826477,0.817460298538208,0.7714285850524902,0.7485294342041016,0.5659512877464294,1.0,1.0,0.9960317611694336,0.9925134778022766,0.3333855867385864,0.699456512928009,0.7603174448013306,0.711904764175415,0.6687179803848267,0.7709411382675171,22732.0,1000.0,1755067532.330159,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955345.47495-bb62c2f8-2781,resenc_S3D_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-32-33,finished,2025-08-13T00:33:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955345.47495-bb62c2f8-2781,,949b1418-2984-4897-b00d-ba0355b11a77,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,,0.2,0.7433484196662903,0.8285714387893677,0.6095238327980042,0.620583713054657,0.5848031044006348,1.0,1.0,1.0,1.0,0.3278944194316864,0.7406380772590637,0.7626984119415283,0.6690475940704346,0.6495479345321655,0.8219664692878723,22744.0,1000.0,1755067926.7572088,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955321.77394-4a103b64-4405,resenc_MG_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-32-44,finished,2025-08-13T00:33:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955321.77394-4a103b64-4405,,eb487ef2-e111-4bba-a0b3-13cdb90e4ec4,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,0.8246489763259888,0.8492063283920288,0.688095211982727,0.6381556987762451,0.611458957195282,1.0,1.0,0.9888888597488404,0.9924057722091676,0.3297390937805176,0.7042285203933716,0.7674603462219238,0.711904764175415,0.6687179803848267,0.7949580550193787,22702.0,1000.0,1755067893.4380329,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244955586.26521-64984a39-f776,mri_core_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_01-18-09,failed,2025-08-13T01:18:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955586.26521-64984a39-f776,,9ae828b3-38e5-4980-8a65-dc20ad42d7e0,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,,,,,,,,,,,,,,,,102.0,0.0,1755047943.514688,,2.380952380952381e-06,0.0,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,
7244955512.37491-e9a276e0-0ae2,resenc_MDAE_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_01-18-11,finished,2025-08-13T01:18:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955512.37491-e9a276e0-0ae2,,140648b2-f9c0-4e62-9d28-6c0d460b3ba6,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8405694365501404,0.8714286088943481,0.8285714387893677,0.808080792427063,0.5419546365737915,0.9976556301116944,0.9982362985610962,0.984920620918274,0.984920620918274,0.3471314609050751,0.7531018257141113,0.8253967761993408,0.7404761910438538,0.7456389665603638,0.5901974439620972,21843.0,1000.0,1755069762.3943324,200.0,3.8076210902182585e-09,8600.0,,,,,,,,,,,,,
7244960293.38582-80ca5158-bcd7,mri_core_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_19-57-24,crashed,2025-08-13T19:58:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244960293.38582-80ca5158-bcd7,,0b56265d-e453-49cf-afb6-c94a1233f161,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,30.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,,,,,,0.743226170539856,0.8358906507492065,0.688095211982727,0.69471275806427,0.5487340092658997,0.6920060515403748,0.7071428298950195,0.5,0.42424243688583374,0.6207236647605896,8177.148414485,223.0,1755123315.406411,44.0,4.7838636441065e-05,7694.0,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,
7244960340.08685-2eb2b162-661f,dinov2_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_20-24-50,crashed,2025-08-13T20:27:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244960340.08685-2eb2b162-661f,,fdc486d5-ce06-44aa-91a1-6d7fe36b940d,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,30.0,False,False,lgg_vs_hgg,False,power,3.0,False,1.0,True,epochwise,mean,,True,0.5,,,,,,0.4832724332809448,0.4634920656681061,0.511904776096344,0.4912198781967163,0.6812721490859985,0.6216843724250793,0.5571428537368774,0.5,0.42424243688583374,0.6653637290000916,6537.569515068,68.0,1755123397.4190867,13.0,3.3333333333333335e-05,1203.0,facebook/dinov2-base,mean,,,,,,,,,,,
